prefill_chunk_size,kv_cache_size,batch_size,is_prefill,mean_ns,p50_ns,p90_ns,max_ns
0,53760,3,False,91559776.60002464,4803990.000027625,438236394.00011414,438236394.00011414
0,53760,4,False,92093884.39994654,4205289.999845263,443381954.00018775,443381954.00018775
0,54016,1,False,88804504.7999185,3602739.99990568,429404694.99990284,429404694.99990284
0,54016,2,False,89729516.39998427,4447309.999932258,430629185.00004345,430629185.00004345
0,54016,4,False,120382640.20002316,4307790.000211753,584465663.0001737,584465663.0001737
0,54272,1,False,87461382.79998377,3569620.0000074897,422821155.00006515,422821155.00006515
0,54272,2,False,118312654.40005155,4695269.999956508,572674874.0000857,572674874.0000857
0,54272,4,False,108752118.79993004,4263378.999894485,526498637.00003153,526498637.00003153
0,54528,1,False,86256399.0000126,3582499.9999931604,416662347.0000559,416662347.0000559
0,54528,2,False,107654929.39999604,5559480.000101757,515807788.0000746,515807788.0000746
0,54528,3,False,94096606.59998736,4904898.999939178,451157883.99994016,451157883.99994016
0,54528,4,False,134703326.99994287,5357480.000157011,651847327.0000414,651847327.0000414
0,54784,1,False,87136800.99999692,3611699.9999649124,420982074.99998355,420982074.99998355
0,54784,2,False,110824820.80005321,5616179.000071498,531557216.9999996,531557216.9999996
0,54784,4,False,110453272.99993914,5327798.999815059,530720647.0001802,530720647.0001802
0,55040,1,False,87963064.79998748,3654340.0001392,424912135.00011325,424912135.00011325
0,55040,2,False,97426736.000034,4534150.000154113,468677701.99992263,468677701.99992263
0,55040,4,False,144816734.1999124,5386048.99998063,702301082.9998384,702301082.9998384
0,55296,1,False,84517693.20004132,3602169.000032518,407926907.00004643,407926907.00004643
0,55296,2,False,144162652.19997513,5670129.000009183,697919513.9999775,697919513.9999775
0,55296,3,False,96381656.20003746,4860980.000103154,462199221.9999811,462199221.9999811
0,55296,4,False,118328968.40001012,5301320.000171472,570176972.9998887,570176972.9998887
0,55552,1,False,86977696.79997692,3671009.9998344956,419895624.999981,419895624.999981
0,55552,2,False,92356096.7999947,4581550.000011703,443121114.9999399,443121114.9999399
0,55552,4,False,134526513.00003707,5358280.000109516,650887616.999853,650887616.999853
0,55808,1,False,86777304.99998689,3624919.0000035013,419134445.9998163,419134445.9998163
0,55808,2,False,113095419.00004661,5695449.000086227,542576236.000059,542576236.000059
0,55808,4,False,110186193.39997713,5369859.9999734145,529324207.9999345,529324207.9999345
0,56064,1,False,86169206.99996626,3703090.00004454,415794565.99993134,415794565.99993134
0,56064,2,False,109690844.99993187,5690830.0000486635,525467526.9998188,525467526.9998188
0,56064,3,False,99017911.80000146,4822170.00012497,475513490.9999015,475513490.9999015
0,56064,4,False,118658447.99995102,4747238.999925685,574230022.9999273,574230022.9999273
0,56320,1,False,87566176.99987146,3653979.9998536184,422934634.9998195,422934634.9998195
0,56320,2,False,126301175.40006723,4784128.999972382,612068510.0001992,612068510.0001992
0,56320,4,False,89847304.60001628,4355600.000053528,431567865.0000336,431567865.0000336
0,56576,1,False,89055865.00000027,3702539.9999492946,430206395.00014114,430206395.00014114
0,56576,2,False,92700566.40002622,4621090.0000005495,444759852.99982315,444759852.99982315
0,56576,4,False,139551354.79995987,5457148.999994388,675666215.9998541,675666215.9998541
0,56832,1,False,88991608.60009943,3710839.000177657,429972645.0001344,429972645.0001344
0,56832,2,False,108039977.19999643,5724460.0000103675,517010408.00003284,517010408.00003284
0,56832,3,False,102438851.59998171,4989379.000107874,491943409.9999762,491943409.9999762
0,56832,4,False,112037030.80000196,5400179.000162098,538439616.0000051,538439616.0000051
0,57088,1,False,89682908.99997555,3796180.0001085065,432952535.0001404,432952535.0001404
0,57088,2,False,114948700.59996174,5825629.999890225,551195114.9999276,551195114.9999276
0,57088,4,False,236257668.6000466,5342038.9999701,1159632326.0000646,1159632326.0000646
0,57344,1,False,86186615.19999477,3809348.999993745,415616716.9999207,415616716.9999207
0,57344,2,False,221931507.9999433,5736678.999937794,1086471040.999868,1086471040.999868
0,57344,4,False,209363152.79996052,5271879.000019908,1025536906.9998324,1025536906.9998324
0,57600,1,False,89617829.00000799,4772600.000023886,428669155.00007963,428669155.00007963
0,57600,2,False,97980326.20001322,6677790.000139793,463009123.00011986,463009123.00011986
0,57600,3,False,97385980.1999879,6731810.000019323,459748763.00010693,459748763.00010693
0,57600,4,False,129690957.39999829,6261459.000143077,623143038.9998423,623143038.9998423
0,57856,1,False,93567506.40004066,4823848.999876645,448416004.00013703,448416004.00013703
0,57856,2,False,99710993.9999973,6619319.000037649,471858191.9998996,471858191.9998996
0,57856,4,False,96412202.2000538,6274129.000075845,456742263.0000237,456742263.0000237
0,58112,1,False,94235616.60005362,4859249.99998133,451552933.99989206,451552933.99989206
0,58112,2,False,100386945.80002812,6611489.000079018,475301321.99995023,475301321.99995023
0,58112,4,False,128080559.80003701,6322818.999933588,614936251.0000174,614936251.0000174
0,58368,1,False,90747546.80004844,4761760.000064896,434349075.00000006,434349075.00000006
0,58368,2,False,138008030.8000288,6748888.999936753,662811185.999999,662811185.999999
0,58368,3,False,105076907.40000726,6883089.99997389,497636730.0000675,497636730.0000675
0,58368,4,False,94024266.1999946,6277288.999854136,444672774.00008243,444672774.00008243
0,58624,1,False,91145112.79999533,4901669.999981095,436074794.9999677,436074794.9999677
0,58624,2,False,101091325.60000944,6682178.999881216,478493991.0000503,478493991.0000503
0,58624,4,False,122391803.60002138,6438989.999878686,585921760.0000193,585921760.0000193
0,58880,1,False,92473911.40002038,4840879.000084897,442691979.00007385,442691979.00007385
0,58880,2,False,97919449.00002818,6706209.999947532,462560157.0000981,462560157.0000981
0,58880,4,False,94675025.59996319,6452418.999970177,447300508.9998878,447300508.9998878
0,59136,1,False,91497481.79997914,4879418.999962581,437749059.99998736,437749059.99998736
0,59136,2,False,95432931.40004607,6732369.000019389,450064419.0000003,450064419.0000003
0,59136,3,False,101686562.99997565,6868879.999956334,480626207.00011396,480626207.00011396
0,59136,4,False,137197880.60006976,6395760.000032169,660082745.0001816,660082745.0001816
0,59392,1,False,99121895.0000075,4605059.000141409,476959617.00014776,476959617.00014776
0,59392,2,False,143199711.80007088,6806839.000091713,688537802.0001553,688537802.0001553
0,59392,4,False,97898147.000069,6418610.000082481,463675328.0001358,463675328.0001358
0,59648,1,False,98396293.19994856,4913790.000045992,472062826.99994516,472062826.99994516
0,59648,2,False,96938735.39995366,6793040.000047768,457331618.9998877,457331618.9998877
0,59648,4,False,131029355.00000967,6545909.999886135,628574706.9998707,628574706.9998707
0,59904,1,False,96640023.19996144,4938469.000080658,463226357.99992895,463226357.99992895
0,59904,2,False,98656883.19996479,6775148.999849989,465914077.9999689,465914077.9999689
0,59904,3,False,112969218.39998505,7116400.000086287,536113852.9999607,536113852.9999607
0,59904,4,False,96755501.60009152,6518620.000178998,457430488.9999894,457430488.9999894
0,60160,1,False,89768941.99995513,5038360.000071406,428541660.9998265,428541660.9998265
0,60160,2,False,94973801.39996494,6755278.999889924,447624748.9999423,447624748.9999423
0,60160,4,False,126401249.19994378,6549288.9998495225,605611557.9999641,605611557.9999641
0,60416,1,False,94384261.59999835,4902420.000007624,451955618.9998184,451955618.9998184
0,60416,2,False,141895162.40003285,7020249.999868611,681237623.0000155,681237623.0000155
0,60416,4,False,100841446.99999343,6518659.999983356,477846416.9999097,477846416.9999097
0,60672,1,False,95674907.40005268,5036050.000171599,457909267.99986666,457909267.99986666
0,60672,2,False,93415723.80003527,6882559.999894511,439431040.00004494,439431040.00004494
0,60672,3,False,107027646.79995199,7057750.00005815,506673804.99999124,506673804.99999124
0,60672,4,False,125839099.59994344,6628139.999975246,602578198.9999359,602578198.9999359
0,60928,1,False,90761555.5999655,5014378.999931068,433598438.99997944,433598438.99997944
0,60928,2,False,98338739.2000168,6897519.999938595,463870468.00009555,463870468.00009555
0,60928,4,False,99485429.19992179,6611618.999841085,470706397.9999475,470706397.9999475
0,61184,1,False,91779721.80000325,5216530.000097918,437858730.0000163,437858730.0000163
0,61184,2,False,97131799.19995128,6942209.000044386,457685658.9999352,457685658.9999352
0,61184,4,False,149362113.79999804,6645760.000083101,720390859.9999522,720390859.9999522
0,61440,1,False,87613197.80001031,4848659.00011755,418456540.0000793,418456540.0000793
0,61440,2,False,140833135.999992,6882658.999984414,676571183.0000782,676571183.0000782
0,61440,3,False,113078584.2000023,7118348.999938462,536758553.00002694,536758553.00002694
0,61440,4,False,103703771.0000277,6469199.999855846,492447616.0001632,492447616.0001632
0,61696,1,False,91450679.60002962,5281349.000142654,435907459.9999531,435907459.9999531
0,61696,2,False,100766336.79991573,7035209.999912695,475504876.00005907,475504876.00005907
0,61696,4,False,128412735.19998139,6729939.000024388,615008987.9999996,615008987.9999996
0,61952,1,False,92695847.60004364,5136780.00015716,442953519.0001843,442953519.0001843
0,61952,2,False,99079411.19995485,6990868.999992017,467109888.0000954,467109888.0000954
0,61952,4,False,105482296.80002806,6687980.000151583,500347336.00000435,500347336.00000435
0,62208,1,False,92294869.59993665,5233099.99994126,440718090.0000185,440718090.0000185
0,62208,2,False,97172129.40008721,7188799.00000502,456362639.00019,456362639.00019
0,62208,3,False,104842392.59994866,7190128.999809531,495310485.0001182,495310485.0001182
0,62208,4,False,134970446.3999842,6793998.9999104,647658404.9999019,647658404.9999019
0,62464,1,False,91429389.7999869,5031650.000091759,436800309.9998532,436800309.9998532
0,62464,2,False,150543215.59996423,7182568.9999514,723770919.999879,723770919.999879
0,62464,4,False,103514590.79997768,6682919.000013499,490637736.00005335,490637736.00005335
0,62720,1,False,97546691.39997531,5091808.9998504,467131258.0001086,467131258.0001086
0,62720,2,False,101116759.00002411,7011078.999994424,477311087.00008917,477311087.00008917
0,62720,4,False,132218402.79998104,6784728.99994631,633783025.9999464,633783025.9999464
0,62976,1,False,96060353.39993468,5110889.999969004,459596618.99996716,459596618.99996716
0,62976,2,False,101428692.99993436,7361189.999983253,478021566.9998142,478021566.9998142
0,62976,3,False,116981908.39997551,7494680.000036169,554967832.0001022,554967832.0001022
0,62976,4,False,100645259.00002082,6772928.99990789,475769547.0000272,475769547.0000272
0,63232,1,False,89957231.59996487,5143389.999830106,429057889.9999673,429057889.9999673
0,63232,2,False,99940853.2000416,7067620.000043462,471234318.0001426,471234318.0001426
0,63232,4,False,151573823.60002884,6852579.99998612,730259530.000012,730259530.000012
0,63488,1,False,88141861.80002253,4889899.000090736,420968011.0000136,420968011.0000136
0,63488,2,False,151766839.60003173,7228750.00019485,729725319.9999431,729725319.9999431
0,63488,4,False,104604902.80006525,6846269.000106986,495536826.00003415,495536826.00003415
0,63744,1,False,92806867.79998177,5175810.000082493,443054750.0001012,443054750.0001012
0,63744,2,False,98712131.19990899,7104759.999947418,464956687.99980193,464956687.99980193
0,63744,3,False,103431936.8000979,7361229.00002556,487508846.0000825,487508846.0000825
0,63744,4,False,140265220.39998782,6871389.000025374,673674512.9999236,673674512.9999236
0,64000,1,False,92904401.39998281,5238208.999799099,443358009.99988353,443358009.99988353
0,64000,2,False,101216707.00000322,7189849.99980421,477129217.0000834,477129217.0000834
0,64000,4,False,98391141.00000188,6909959.000040544,464117848.00011444,464117848.00011444
0,64256,1,False,91280291.59992366,5263349.999950151,435128520.00003475,435128520.00003475
0,64256,2,False,102057146.79996163,7207848.999996713,481222576.99992585,481222576.99992585
0,64256,4,False,146425645.99998876,6880249.999994703,704346541.9999393,704346541.9999393
0,64512,1,False,94350133.40003024,5230258.999972648,450735188.9999427,450735188.9999427
0,64512,2,False,154492971.39998636,7331850.000127816,742905617.9998952,742905617.9998952
0,64512,3,False,124496747.59996015,7476209.999822458,592342728.9999381,592342728.9999381
0,64512,4,False,103566858.80005898,6894500.00004399,490094256.0000203,490094256.0000203
0,64768,1,False,96108261.19997,5293499.999879714,459160337.99994695,459160337.99994695
0,64768,2,False,109406842.3999488,7291699.999996127,517655423.99994045,517655423.99994045
0,64768,4,False,137131748.39999738,6979229.000080522,657549093.9999326,657549093.9999326
0,65024,1,False,92076013.39994653,5329069.000026721,438912298.99986684,438912298.99986684
0,65024,2,False,106939430.60000493,7303660.000161472,505279644.99997324,505279644.99997324
0,65024,4,False,99662765.00003915,6978328.999821315,470178716.9999534,470178716.9999534
0,65280,1,False,94938477.39995545,5299919.999970371,453258067.9999683,453258067.9999683
0,65280,2,False,103522882.79991627,7263838.999961081,488454535.99983555,488454535.99983555
0,65280,3,False,103076743.19997205,7490429.999961634,485205116.99985033,485205116.99985033
0,65280,4,False,154304571.8000485,7232150.000163529,742339999.0000235,742339999.0000235
0,65536,1,False,90894491.59992,5161988.999816458,433725519.99982536,433725519.99982536
0,65536,2,False,165880762.59995434,7314538.999935394,800022594.999973,800022594.999973
0,65536,4,False,106351594.8001168,7177759.000114747,502838156.0000526,502838156.0000526
